index,GHO (CODE),GHO (DISPLAY),YEAR (CODE),AGEGROUP (CODE),SEX (CODE),Display Value,Numeric,Low,High
592,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",1996,YEARS18-PLUS,FMLE,32.0 [27.6-36.6],32,27.6,36.6
603,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",1996,YEARS18-PLUS,MLE,17.9 [14.1-22.1],17.9,14.1,22.1
614,NCD_BMI_30C,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)",1996,YEARS18-PLUS,BTSX,21.4 [18.6-24.4],21.4,18.6,24.4
625,NCD_BMI_30C,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)",1996,YEARS18-PLUS,FMLE,27.9 [23.6-32.6],27.9,23.6,32.6
635,NCD_BMI_30C,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)",1996,YEARS18-PLUS,MLE,16.9 [13.2-21.0],16.9,13.2,21
310,NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),1996,YEARS18-PLUS,BTSX,27.2 [27.0-27.4],27.2,27,27.4
322,NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),1996,YEARS18-PLUS,FMLE,28.2 [27.8-28.6],28.2,27.8,28.6
334,NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),1996,YEARS18-PLUS,MLE,26.6 [26.2-26.9],26.6,26.2,26.9
346,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),1996,YEARS18-PLUS,BTSX,26.9 [26.7-27.1],26.9,26.7,27.1
358,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),1996,YEARS18-PLUS,FMLE,27.6 [27.3-27.9],27.6,27.3,27.9
370,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),1996,YEARS18-PLUS,MLE,26.4 [26.1-26.7],26.4,26.1,26.7
1225,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),1996,AGE20-PLUS,MLE,26.4 [26.0-26.7],26.4,26,26.7
1233,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),1996,AGE20-PLUS,FMLE,27.5 [27.1-27.9],27.5,27.1,27.9
1871,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),1996,YEARS05-19,BTSX,18.6 [18.1-19.0],18.55812,18.13209,18.97884
1881,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),1996,YEARS05-09,BTSX,15.4 [15.0-15.9],15.41479,14.95341,15.86306
1891,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),1996,YEARS10-19,BTSX,20.4 [20.0-20.9],20.43314,20.00096,20.86468
1901,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),1996,YEARS05-19,FMLE,19.0 [18.4-19.6],18.97934,18.40442,19.57462
1911,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),1996,YEARS05-09,FMLE,15.8 [15.2-16.5],15.81138,15.17557,16.46946
1921,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),1996,YEARS10-19,FMLE,20.9 [20.3-21.5],20.8987,20.30747,21.50207
1931,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),1996,YEARS05-19,MLE,18.1 [17.5-18.7],18.14618,17.54311,18.74462
1941,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),1996,YEARS05-09,MLE,15.0 [14.4-15.7],15.01936,14.37883,15.66826
1951,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),1996,YEARS10-19,MLE,20.0 [19.4-20.6],19.98304,19.36526,20.58496
3399,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",1996,YEARS05-19,BTSX,7.8 [4.7-11.5],7.8,4.7,11.5
3412,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",1996,YEARS05-09,BTSX,7.7 [4.4-12.1],7.7,4.4,12.1
3425,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",1996,YEARS10-19,BTSX,7.8 [4.8-11.6],7.8,4.8,11.6
3438,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",1996,YEARS05-19,FMLE,5.4 [2.4-9.8],5.4,2.4,9.8
3450,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",1996,YEARS05-09,FMLE,5.9 [2.5-11.1],5.9,2.5,11.1
3462,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",1996,YEARS10-19,FMLE,5.1 [2.3-9.3],5.1,2.3,9.3
3474,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",1996,YEARS05-19,MLE,10.1 [5.2-16.3],10.1,5.2,16.3
3486,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",1996,YEARS05-09,MLE,9.5 [4.4-16.8],9.5,4.4,16.8
3498,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",1996,YEARS10-19,MLE,10.4 [5.5-16.8],10.4,5.5,16.8
2199,NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",1996,YEARS05-19,BTSX,22.7 [18.0-27.7],22.7,18,27.7
2209,NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",1996,YEARS05-09,BTSX,23.2 [17.6-29.4],23.2,17.6,29.4
2219,NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",1996,YEARS10-19,BTSX,22.4 [17.8-27.4],22.4,17.8,27.4
2229,NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",1996,YEARS05-19,FMLE,23.3 [16.8-30.4],23.3,16.8,30.4
2239,NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",1996,YEARS05-09,FMLE,23.5 [15.4-32.5],23.5,15.4,32.5
2249,NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",1996,YEARS10-19,FMLE,23.1 [16.9-30.1],23.1,16.9,30.1
2259,NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",1996,YEARS05-19,MLE,22.1 [15.5-29.8],22.1,15.5,29.8
2269,NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",1996,YEARS05-09,MLE,22.9 [15.0-31.8],22.9,15,31.8
2279,NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",1996,YEARS10-19,MLE,21.6 [15.1-29.1],21.6,15.1,29.1
2503,NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",1996,YEARS05-19,BTSX,8.2 [4.9-12.4],8.2,4.9,12.4
2515,NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",1996,YEARS05-09,BTSX,9.0 [4.8-14.3],9,4.8,14.3
3309,NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",1996,YEARS10-19,BTSX,7.7 [4.6-11.7],7.7,4.6,11.7
3321,NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",1996,YEARS05-19,FMLE,7.3 [3.3-12.8],7.3,3.3,12.8
3334,NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",1996,YEARS05-09,FMLE,8.1 [3.0-15.4],8.1,3,15.4
3347,NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",1996,YEARS10-19,FMLE,6.9 [3.1-12.0],6.9,3.1,12
3360,NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",1996,YEARS05-19,MLE,9.0 [4.1-15.4],9,4.1,15.4
3373,NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",1996,YEARS05-09,MLE,9.9 [3.9-17.8],9.9,3.9,17.8
3386,NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",1996,YEARS10-19,MLE,8.6 [3.9-14.7],8.6,3.9,14.7
2748,NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),1996,,FMLE,5.54 [5.20-5.88],5.53845,5.19947,5.88324
3600,NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),1996,,MLE,5.64 [5.29-5.98],5.63715,5.28813,5.98249
468,NCD_GLUC_02,Mean fasting blood glucose (mmol/l) (crude estimate),1996,AGE25-PLUS,MLE,5.8 [5.5-6.2],5.8,5.5,6.2
875,NCD_GLUC_02,Mean fasting blood glucose (mmol/l) (crude estimate),1996,AGE25-PLUS,FMLE,5.8 [5.4-6.1],5.8,5.4,6.1
3195,NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),1996,YEARS18-PLUS,BTSX,8.3 [6.5-10.6],8.3,6.5,10.6
3530,NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),1996,YEARS18-PLUS,MLE,8.4 [5.9-11.7],8.4,5.9,11.7
3539,NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),1996,YEARS18-PLUS,FMLE,8.2 [5.7-11.4],8.2,5.7,11.4
3257,NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),1996,YEARS18-PLUS,BTSX,12.0 [9.5-15.0],12,9.5,15
3548,NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),1996,YEARS18-PLUS,MLE,11.9 [8.7-16.2],11.9,8.7,16.2
3557,NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),1996,YEARS18-PLUS,FMLE,12.1 [8.6-16.2],12.1,8.6,16.2
572,PREVANEMIA,Prevalence of anaemia in women of reproductive age (%),1996,,,49.3 [27.9-71.9],49.3294,27.9032,71.8668
1382,ANEMIANPW,Prevalence of anaemia in non-pregnant women (%),1997,,,48.5 [26.4-71.9],48.5055,26.3758,71.9449
1375,ANEMIAPW,Prevalence of anaemia in pregnant women (%),1997,,,46.3 [25.3-63.4],46.2711,25.2896,63.3864
140,ANEMIAU5,Prevalence of anaemia in children under 5 years (%),1997,,,48.6 [27.9-71.9],48.618,27.8824,71.8882
515,BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),1997,YEARS18-PLUS,MLE,24.4 [18.8-30.7],24.4,18.8,30.7
526,BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),1997,YEARS18-PLUS,FMLE,21.9 [17.0-27.4],21.9,17,27.4
2939,BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),1997,YEARS18-PLUS,BTSX,23.4 [19.6-27.7],23.4,19.6,27.7
496,BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),1997,YEARS18-PLUS,MLE,30.6 [24.2-37.5],30.6,24.2,37.5
500,BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),1997,YEARS18-PLUS,FMLE,31.0 [25.1-37.2],31,25.1,37.2
3508,BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),1997,YEARS18-PLUS,BTSX,30.8 [26.3-35.5],30.8,26.3,35.5
888,BP_05,Mean systolic blood pressure (crude estimate),1997,AGE25-PLUS,MLE,124.7 [121.2-128.3],124.7,121.2,128.3
897,BP_05,Mean systolic blood pressure (crude estimate),1997,AGE25-PLUS,FMLE,123.1 [119.5-126.7],123.1,119.5,126.7
117,BP_06,Mean systolic blood pressure (age-standardized estimate),1997,YEARS18-PLUS,MLE,126.2 [122.7-129.6],126.2,122.7,129.6
956,BP_06,Mean systolic blood pressure (age-standardized estimate),1997,YEARS18-PLUS,FMLE,126.3 [122.9-129.7],126.3,122.9,129.7
34,CHOL_03,Mean Total Cholesterol (age-standardized estimate),1997,AGE25-PLUS,MLE,4.9 [4.6-5.3],4.9,4.6,5.3
39,CHOL_03,Mean Total Cholesterol (age-standardized estimate),1997,AGE25-PLUS,FMLE,5.1 [4.7-5.6],5.1,4.7,5.6
430,CHOL_04,Mean Total Cholesterol (crude estimate),1997,AGE25-PLUS,MLE,4.9 [4.5-5.2],4.9,4.5,5.2
1250,CHOL_04,Mean Total Cholesterol (crude estimate),1997,AGE25-PLUS,FMLE,5.0 [4.6-5.4],5,4.6,5.4
1041,NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",1997,YEARS18-PLUS,BTSX,3.2 [2.3-4.3],3.2,2.3,4.3
1053,NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",1997,YEARS18-PLUS,FMLE,3.1 [1.9-4.5],3.1,1.9,4.5
1065,NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",1997,YEARS18-PLUS,MLE,3.4 [2.1-5.1],3.4,2.1,5.1
1077,NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",1997,YEARS18-PLUS,BTSX,3.6 [2.6-4.8],3.6,2.6,4.8
1089,NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",1997,YEARS18-PLUS,FMLE,3.9 [2.4-5.8],3.9,2.4,5.8
1101,NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",1997,YEARS18-PLUS,MLE,3.4 [2.2-5.1],3.4,2.2,5.1
778,NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",1997,YEARS18-PLUS,MLE,55.8 [51.4-60.1],55.8,51.4,60.1
788,NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",1997,YEARS18-PLUS,FMLE,63.6 [59.8-67.4],63.6,59.8,67.4
798,NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",1997,YEARS18-PLUS,BTSX,59.0 [56.0-62.0],59,56,62
808,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",1997,YEARS18-PLUS,BTSX,54.8 [51.8-58.0],54.8,51.8,58
818,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",1997,YEARS18-PLUS,FMLE,57.4 [53.2-61.7],57.4,53.2,61.7
1862,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",1997,YEARS18-PLUS,MLE,53.0 [48.6-57.4],53,48.6,57.4
1398,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",1997,YEARS18-PLUS,BTSX,24.2 [21.3-27.4],24.2,21.3,27.4
1408,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",1997,YEARS18-PLUS,FMLE,32.5 [28.1-37.1],32.5,28.1,37.1
1418,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",1997,YEARS18-PLUS,MLE,18.5 [14.6-22.6],18.5,14.6,22.6
1428,NCD_BMI_30C,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)",1997,YEARS18-PLUS,BTSX,21.9 [19.1-24.9],21.9,19.1,24.9
1438,NCD_BMI_30C,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)",1997,YEARS18-PLUS,FMLE,28.4 [24.1-33.0],28.4,24.1,33
1448,NCD_BMI_30C,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)",1997,YEARS18-PLUS,MLE,17.3 [13.5-21.4],17.3,13.5,21.4
311,NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),1997,YEARS18-PLUS,BTSX,27.3 [27.1-27.5],27.3,27.1,27.5
323,NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),1997,YEARS18-PLUS,FMLE,28.3 [27.9-28.7],28.3,27.9,28.7
335,NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),1997,YEARS18-PLUS,MLE,26.6 [26.3-27.0],26.6,26.3,27
347,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),1997,YEARS18-PLUS,BTSX,27.0 [26.7-27.2],27,26.7,27.2
359,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),1997,YEARS18-PLUS,FMLE,27.7 [27.3-28.0],27.7,27.3,28
371,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),1997,YEARS18-PLUS,MLE,26.5 [26.1-26.8],26.5,26.1,26.8
415,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),1997,AGE20-PLUS,MLE,26.5 [26.1-26.8],26.5,26.1,26.8
421,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),1997,AGE20-PLUS,FMLE,27.6 [27.2-28.0],27.6,27.2,28
2094,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),1997,YEARS05-19,BTSX,18.6 [18.2-19.1],18.64937,18.24106,19.05277
2105,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),1997,YEARS05-09,BTSX,15.5 [15.0-15.9],15.48268,15.03862,15.91544
2116,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),1997,YEARS10-19,BTSX,20.5 [20.1-20.9],20.53361,20.11689,20.94662
2128,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),1997,YEARS05-19,FMLE,19.1 [18.5-19.6],19.06055,18.50984,19.6369
2140,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),1997,YEARS05-09,FMLE,15.9 [15.3-16.5],15.86704,15.26377,16.49293
2152,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),1997,YEARS10-19,FMLE,21.0 [20.4-21.6],20.97619,20.40941,21.56209
2164,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),1997,YEARS05-19,MLE,18.2 [17.7-18.8],18.24533,17.662,18.82489
2176,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),1997,YEARS05-09,MLE,15.1 [14.5-15.7],15.10116,14.49253,15.71354
2188,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),1997,YEARS10-19,MLE,20.1 [19.5-20.7],20.10131,19.50596,20.68792
3400,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",1997,YEARS05-19,BTSX,7.7 [4.7-11.3],7.7,4.7,11.3
3413,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",1997,YEARS05-09,BTSX,7.6 [4.4-11.9],7.6,4.4,11.9
3426,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",1997,YEARS10-19,BTSX,7.7 [4.8-11.4],7.7,4.8,11.4
3439,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",1997,YEARS05-19,FMLE,5.3 [2.4-9.6],5.3,2.4,9.6
3451,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",1997,YEARS05-09,FMLE,5.8 [2.5-10.8],5.8,2.5,10.8
3463,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",1997,YEARS10-19,FMLE,5.0 [2.3-9.1],5,2.3,9.1
3475,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",1997,YEARS05-19,MLE,10.0 [5.2-16.0],10,5.2,16
3487,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",1997,YEARS05-09,MLE,9.4 [4.4-16.6],9.4,4.4,16.6
3499,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",1997,YEARS10-19,MLE,10.3 [5.5-16.4],10.3,5.5,16.4
1962,NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",1997,YEARS05-19,BTSX,23.3 [18.6-28.2],23.3,18.6,28.2
1973,NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",1997,YEARS05-09,BTSX,23.9 [18.3-29.9],23.9,18.3,29.9
1984,NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",1997,YEARS10-19,BTSX,23.0 [18.4-28.0],23,18.4,28
1994,NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",1997,YEARS05-19,FMLE,23.8 [17.4-30.9],23.8,17.4,30.9
2004,NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",1997,YEARS05-09,FMLE,24.1 [16.1-33.0],24.1,16.1,33
2014,NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",1997,YEARS10-19,FMLE,23.6 [17.6-30.4],23.6,17.6,30.4
2024,NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",1997,YEARS05-19,MLE,22.8 [16.2-30.3],22.8,16.2,30.3
2034,NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",1997,YEARS05-09,MLE,23.7 [15.9-32.6],23.7,15.9,32.6
2044,NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",1997,YEARS10-19,MLE,22.3 [15.8-29.7],22.3,15.8,29.7
2504,NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",1997,YEARS05-19,BTSX,8.6 [5.2-12.7],8.6,5.2,12.7
2516,NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",1997,YEARS05-09,BTSX,9.4 [5.2-14.7],9.4,5.2,14.7
3310,NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",1997,YEARS10-19,BTSX,8.1 [4.9-12.0],8.1,4.9,12
3322,NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",1997,YEARS05-19,FMLE,7.7 [3.6-13.0],7.7,3.6,13
3335,NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",1997,YEARS05-09,FMLE,8.4 [3.3-15.9],8.4,3.3,15.9
3348,NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",1997,YEARS10-19,FMLE,7.2 [3.4-12.4],7.2,3.4,12.4
3361,NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",1997,YEARS05-19,MLE,9.5 [4.5-15.8],9.5,4.5,15.8
